"","HSHD_NUM","Spending_2016","Spending_2017","Change","Trend","Spending","Units","Units_2016","Units_2017"
"4114",1746,0,79.15,79.15,"increase",79.15,43,0,43
"4115",1835,1750.19,2329.84,579.65,"increase",4080.03,1535,671,864
"4116",2113,5437.78,5435.05,-2.72999999999956,"increase",10872.83,4307,2111,2196
"4117",2299,354.53,263.09,-91.44,"increase",617.62,200,120,80
"4118",2351,3896.27,4576.77,680.5,"increase",8473.04,3981,1876,2105
"4119",2354,39.01,83.12,44.11,"increase",122.13,32,11,21
"4120",2436,4446.21,5130.13,683.92,"increase",9576.34,3509,1634,1875
"4121",2463,53.07,192.17,139.1,"increase",245.24,70,16,54
"4122",2493,0,3.24,3.24,"increase",3.24,2,0,2
"4123",2939,4199.38,4348.09,148.71,"increase",8547.47,2550,1244,1306
"4124",3050,64.93,0,-64.93,"increase",64.93,19,19,0
"4125",3107,4232.72,3269.75,-962.97,"increase",7502.47,2506,1416,1090
"4126",3134,5171.85,4916.14,-255.71,"increase",10087.99,3527,1830,1697
"4127",3270,16634.81,16159.6,-475.210000000001,"increase",32794.41,11151,5680,5471
"4128",3346,1553.58,1565.95,12.3700000000001,"increase",3119.53,993,488,505
"4129",3370,3727.25,2194.59,-1532.66,"increase",5921.84,1987,1194,793
"4130",3456,5503.37,5131.52,-371.849999999999,"increase",10634.89,3510,1850,1660
"4131",3487,1719.15,2952.28,1233.13,"increase",4671.43,1511,555,956
"4132",3504,4004.9,2784.05,-1220.85,"increase",6788.95,2270,1350,920
"4133",3547,2381.83,2441.11,59.2800000000002,"increase",4822.94,1824,902,922
"4134",3609,58.28,245.45,187.17,"increase",303.73,79,15,64
"4135",3619,52.93,657.16,604.23,"increase",710.09,213,19,194
"4136",3657,4589.32,3640.2,-949.119999999999,"increase",8229.52,3072,1673,1399
"4137",3677,2151.4,1996.64,-154.76,"increase",4148.04,2395,1154,1241
"4138",3798,5847.21,5739.82,-107.39,"increase",11587.03,4100,2044,2056
"4139",3816,10247.41,11294.44,1047.03,"increase",21541.85,7232,3432,3800
"4140",3863,10440.51,10624.21,183.700000000001,"increase",21064.72,7389,3533,3856
"4141",4009,4484.81,4967.69,482.88,"increase",9452.5,3904,1944,1960
"4142",4035,0,8.46,8.46,"increase",8.46,5,0,5
"4143",4219,10.47,0,-10.47,"increase",10.47,3,3,0
"4144",4738,5080.76,4740.69,-340.07,"increase",9821.45,3092,1632,1460
"4145",4815,5285.81,4398.67,-887.14,"increase",9684.48,3065,1668,1397
"4146",201,3734.18,3403.28,-330.9,"increase",7137.46,2609,1390,1219
"4147",442,0,22.97,22.97,"increase",22.97,3,0,3
"4148",511,8456.76,8437.86,-18.8999999999996,"increase",16894.62,5801,2898,2903
"4149",619,6331.31,5190.37,-1140.94,"increase",11521.68,5532,3151,2381
"4150",663,6969.63,6626.23,-343.4,"increase",13595.86,7797,4127,3670
"4151",703,4320.71,4331.06,10.3500000000004,"increase",8651.77,2491,1170,1321
"4152",704,4151.36,4421.11,269.75,"increase",8572.47,3477,1795,1682
"4153",712,2585.02,3073.96,488.94,"increase",5658.98,2947,1370,1577
"4154",735,1830.6,1910.04,79.4400000000001,"increase",3740.64,1802,866,936
"4155",839,3501.01,3972.46,471.45,"increase",7473.47,2189,1089,1100
"4156",964,3517.4,3295.77,-221.63,"increase",6813.17,2046,1077,969
"4157",1208,2299.67,2914.59,614.92,"increase",5214.26,4548,1841,2707
"4158",1341,6597.17,5643.09,-954.08,"increase",12240.26,5594,3078,2516
"4159",1380,2318.39,2627.3,308.91,"increase",4945.69,2011,899,1112
"4160",1924,2132.59,2032.11,-100.48,"increase",4164.7,1883,947,936
"4161",2432,0,28.48,28.48,"increase",28.48,2,0,2
"4162",2440,0,42.93,42.93,"increase",42.93,14,0,14
"4163",2639,116.62,179.86,63.24,"increase",296.48,112,47,65
"4164",2966,5580.92,4852.67,-728.25,"increase",10433.59,3933,2160,1773
"4165",2967,319.46,251.82,-67.64,"increase",571.28,185,101,84
"4166",3777,2609.6,3047.38,437.78,"increase",5656.98,2115,990,1125
"4167",3827,75.56,0,-75.56,"increase",75.56,22,22,0
"4168",4261,3895.33,3766.61,-128.72,"increase",7661.94,2775,1372,1403
"4169",44,522.47,349.19,-173.28,"increase",871.66,300,188,112
"4170",84,30.23,0,-30.23,"increase",30.23,7,7,0
"4171",940,8369.61,6992.39,-1377.22,"increase",15362,4630,2602,2028
"4172",1778,10179.29,11701.61,1522.32,"increase",21880.9,7324,3586,3738
"4173",2969,7199.44,5186.59,-2012.85,"increase",12386.03,3763,2133,1630
"4174",3756,10999.8,10902.61,-97.1899999999987,"increase",21902.41,5399,2695,2704
"4175",289,17,0,-17,"increase",17,12,12,0
"4176",460,1053.42,0,-1053.42,"increase",1053.42,351,351,0
"4177",539,12311.42,9125.84,-3185.58,"increase",21437.26,7514,4342,3172
"4178",606,1231.85,1608.2,376.35,"increase",2840.05,967,460,507
"4179",1071,5992.99,5901.6,-91.3899999999994,"increase",11894.59,5004,2579,2425
"4180",1090,11.36,0,-11.36,"increase",11.36,4,4,0
"4181",1265,1616.14,1226.07,-390.07,"increase",2842.21,1041,631,410
"4182",1631,13.42,0,-13.42,"increase",13.42,6,6,0
"4183",1643,94.54,0,-94.54,"increase",94.54,10,10,0
"4184",2058,2557.02,2892.11,335.09,"increase",5449.13,2315,1136,1179
"4185",2244,8820.08,9200.47,380.389999999999,"increase",18020.55,6009,2811,3198
"4186",2380,6977.28,5494.19,-1483.09,"increase",12471.47,4456,2655,1801
"4187",2737,4622.13,5175.98,553.85,"increase",9798.11,3716,1731,1985
"4188",3012,3389.59,3222.72,-166.87,"increase",6612.31,2681,1368,1313
"4189",3216,5782.27,6778.02,995.75,"increase",12560.29,4237,1836,2401
"4190",3538,3167.75,3529.89,362.14,"increase",6697.64,2619,1209,1410
"4191",3555,4910.4,4546.78,-363.620000000001,"increase",9457.18,3031,1544,1487
"4192",147,7750.25,7297.31,-452.94,"increase",15047.56,4375,2177,2198
"4193",343,0,5.48,5.48,"increase",5.48,2,0,2
"4194",502,1188.37,2542.22,1353.85,"increase",3730.59,1300,479,821
"4195",768,1174.06,1262.24,88.1800000000001,"increase",2436.3,1623,838,785
"4196",801,4085.27,4629.62,544.35,"increase",8714.89,3959,1876,2083
"4197",1112,492.6,450.63,-41.97,"increase",943.23,316,154,162
"4198",1618,3705.05,4073.55,368.5,"increase",7778.6,2981,1427,1554
"4199",2083,7698.57,7083.44,-615.129999999999,"increase",14782.01,3190,1750,1440
"4200",2194,3437.65,4194.99,757.34,"increase",7632.64,2173,979,1194
"4201",2561,0,101.69,101.69,"increase",101.69,30,0,30
"4202",2823,3393.63,3642.25,248.62,"increase",7035.88,2448,1201,1247
"4203",2885,2653.42,2400.26,-253.16,"increase",5053.68,1897,1023,874
"4204",2899,4820.74,3028.53,-1792.21,"increase",7849.27,2627,1610,1017
"4205",3311,4764.25,5782.66,1018.41,"increase",10546.91,4071,1859,2212
"4206",3384,2861.52,3581.75,720.23,"increase",6443.27,2330,1062,1268
"4207",3403,6258.82,5388.82,-870,"increase",11647.64,3127,1732,1395
"4208",3486,946.92,998.31,51.3900000000001,"increase",1945.23,986,487,499
"4209",3542,2918.79,3680.19,761.4,"increase",6598.98,2854,1191,1663
"4210",3594,6726.18,6568.46,-157.72,"increase",13294.64,3266,1604,1662
"4211",4052,3150.94,2748.84,-402.1,"increase",5899.78,2315,1212,1103
"4212",4107,4153.28,4866.3,713.02,"increase",9019.58,2532,1184,1348
"4213",458,3.99,0,-3.99,"increase",3.99,1,1,0
"4214",1145,2406.09,1974.64,-431.45,"increase",4380.73,2054,1186,868
"4215",1399,0,363.34,363.34,"increase",363.34,99,0,99
"4216",1970,11687.44,11407.82,-279.620000000001,"increase",23095.26,9139,4505,4634
"4217",2551,9356.48,7885.41,-1471.07,"increase",17241.89,4162,2302,1860
"4218",2603,2841.47,1566.54,-1274.93,"increase",4408.01,1542,957,585
"4219",3201,8285.67,9755.35,1469.68,"increase",18041.02,5393,2585,2808
"4220",3275,33.9,416.07,382.17,"increase",449.97,208,11,197
"4221",3590,4503.59,4231.11,-272.48,"increase",8734.7,2757,1371,1386
"4222",4020,3862.76,3980.95,118.19,"increase",7843.71,3323,1621,1702
"4223",4050,7388.02,7460.84,72.8199999999997,"increase",14848.86,4879,2443,2436
"4224",1604,8827.24,8782.98,-44.2600000000002,"increase",17610.22,4034,1953,2081
"4225",1634,4150.99,5835.8,1684.81,"increase",9986.79,3058,1295,1763
"4226",2560,11680.77,11934.89,254.119999999999,"increase",23615.66,6204,3153,3051
"4227",4648,2380.89,3647.73,1266.84,"increase",6028.62,2378,976,1402
"4228",4761,20.02,28.02,8,"increase",48.04,16,10,6
"4229",221,35.35,0,-35.35,"increase",35.35,7,7,0
"4230",275,42.05,0,-42.05,"increase",42.05,14,14,0
"4231",335,9.49,0,-9.49,"increase",9.49,1,1,0
"4232",420,143.14,83.18,-59.96,"increase",226.32,110,71,39
"4233",554,6188.75,5502.65,-686.1,"increase",11691.4,4967,2465,2502
"4234",702,1787.41,1697.01,-90.4000000000001,"increase",3484.42,1659,855,804
"4235",740,5210.09,5410.76,200.67,"increase",10620.85,3748,1858,1890
"4236",744,2252.7,2496.09,243.39,"increase",4748.79,1740,917,823
"4237",824,2666.34,1660.86,-1005.48,"increase",4327.2,2238,1391,847
"4238",851,3147.7,3484.9,337.2,"increase",6632.6,2528,1201,1327
"4239",872,7758.51,5859.14,-1899.37,"increase",13617.65,6138,3481,2657
"4240",959,4735.93,3790.49,-945.44,"increase",8526.42,2575,1429,1146
"4241",984,2988.87,3832.1,843.23,"increase",6820.97,3193,1537,1656
"4242",1046,3328.35,3120.71,-207.64,"increase",6449.06,2120,1079,1041
"4243",1115,21.47,276.69,255.22,"increase",298.16,80,8,72
"4244",1144,3580.35,3210.77,-369.58,"increase",6791.12,2528,1471,1057
"4245",1147,5976.38,4641.73,-1334.65,"increase",10618.11,3968,2344,1624
"4246",1166,5125.16,5170.59,45.4300000000003,"increase",10295.75,4599,2259,2340
"4247",1244,5048.97,6643.3,1594.33,"increase",11692.27,3900,1784,2116
"4248",1295,7318.06,3870.49,-3447.57,"increase",11188.55,3326,2336,990
"4249",1375,3306.25,3361.31,55.0599999999999,"increase",6667.56,2012,1012,1000
"4250",1429,50.24,15.34,-34.9,"increase",65.58,22,16,6
"4251",1466,9.92,47.53,37.61,"increase",57.45,23,6,17
"4252",1497,3216.24,3762.51,546.27,"increase",6978.75,3091,1522,1569
"4253",1690,4696.49,4145.94,-550.55,"increase",8842.43,4482,2409,2073
"4254",1769,0,55.04,55.04,"increase",55.04,29,0,29
"4255",1777,2680.1,2742,61.9000000000001,"increase",5422.1,2734,1339,1395
"4256",1902,4440.51,3554.96,-885.55,"increase",7995.47,2366,1330,1036
"4257",1942,3227.5,2947.97,-279.53,"increase",6175.47,2461,1352,1109
"4258",2296,4199.3,4433.04,233.74,"increase",8632.34,2689,1212,1477
"4259",2449,125.13,0,-125.13,"increase",125.13,30,30,0
"4260",2523,5575.62,4105.33,-1470.29,"increase",9680.95,4729,2597,2132
"4261",2604,3296.72,3249.31,-47.4099999999999,"increase",6546.03,3070,1567,1503
"4262",2614,2620.38,3257.23,636.85,"increase",5877.61,2843,1329,1514
"4263",2635,2562.8,2634.59,71.79,"increase",5197.39,1832,876,956
"4264",2700,3636.07,3619.03,-17.04,"increase",7255.1,3426,1748,1678
"4265",2718,3577.46,8482.57,4905.11,"increase",12060.03,3726,1123,2603
"4266",2798,10.86,0,-10.86,"increase",10.86,5,5,0
"4267",3117,2991.89,4043.92,1052.03,"increase",7035.81,2424,1013,1411
"4268",3288,6.98,0,-6.98,"increase",6.98,2,2,0
"4269",3457,4812.39,4356.6,-455.79,"increase",9168.99,3142,1726,1416
"4270",3460,32.13,0,-32.13,"increase",32.13,16,16,0
"4271",3629,4228.98,4065.13,-163.85,"increase",8294.11,3575,1826,1749
"4272",3844,2247.34,6365.21,4117.87,"increase",8612.55,3234,948,2286
"4273",3950,8.48,0,-8.48,"increase",8.48,2,2,0
"4274",4039,12112.47,9912.62,-2199.85,"increase",22025.09,7489,4242,3247
"4275",4125,8782.25,6552.46,-2229.79,"increase",15334.71,4512,2613,1899
"4276",4168,3788.65,3554.22,-234.43,"increase",7342.87,2906,1492,1414
"4277",4277,144.83,17.26,-127.57,"increase",162.09,49,41,8
"4278",4307,2655.17,2897.75,242.58,"increase",5552.92,1764,891,873
"4279",4421,1607.25,1867.8,260.55,"increase",3475.05,2550,1108,1442
"4280",4941,4613.25,5188.46,575.21,"increase",9801.71,3534,1692,1842
"4281",3051,4288.59,3845.77,-442.82,"increase",8134.36,3434,1784,1650
"4282",723,4009.86,4598.97,589.11,"increase",8608.83,2609,1252,1357
"4283",3494,0,31.5,31.5,"increase",31.5,6,0,6
"4284",865,258.99,755.47,496.48,"increase",1014.46,224,50,174
"4285",1683,11811.74,9011.2,-2800.54,"increase",20822.94,5805,3326,2479
"4286",3879,7916.63,3377.07,-4539.56,"increase",11293.7,4066,2953,1113
"4287",3945,0,24.98,24.98,"increase",24.98,2,0,2
"4288",3946,0,469.68,469.68,"increase",469.68,185,0,185
"4289",2719,3886.03,4267.46,381.43,"increase",8153.49,2526,1219,1307
"4290",152,2348.81,3496.34,1147.53,"increase",5845.15,3366,1361,2005
"4291",3001,3747.94,2374.85,-1373.09,"increase",6122.79,2853,1619,1234
"4292",4923,3696.48,4153.1,456.62,"increase",7849.58,2927,1422,1505
"4293",2319,6034.8,6704.85,670.05,"increase",12739.65,4610,2315,2295
"4294",2472,578.4,315.19,-263.21,"increase",893.59,317,210,107
"4295",2986,7532.67,9343.67,1811,"increase",16876.34,4809,2192,2617
"4296",3263,0,31.46,31.46,"increase",31.46,9,0,9
"4297",1075,0,12.18,12.18,"increase",12.18,2,0,2
"4298",4309,3242.84,4854.51,1611.67,"increase",8097.35,3565,1427,2138
"4299",4423,6139.86,6415.26,275.400000000001,"increase",12555.12,5053,2532,2521
"4300",2627,11888.02,11691.24,-196.780000000001,"increase",23579.26,9246,4547,4699
"4301",3104,0,18.12,18.12,"increase",18.12,10,0,10
"4302",3518,2836.34,2827.2,-9.13999999999987,"increase",5663.54,1852,917,935
"4303",2091,1112.86,1698.17,585.31,"increase",2811.03,951,350,601
"4304",388,6.68,0,-6.68,"increase",6.68,2,2,0
"4305",683,14.96,0,-14.96,"increase",14.96,4,4,0
"4306",1020,7752.59,7944.47,191.88,"increase",15697.06,5668,2865,2803
"4307",1098,0,16.94,16.94,"increase",16.94,5,0,5
"4308",1585,12.72,0,-12.72,"increase",12.72,5,5,0
"4309",1638,85.23,26,-59.23,"increase",111.23,31,20,11
"4310",1807,5851.43,5059.37,-792.06,"increase",10910.8,3402,1827,1575
"4311",2814,3417.35,3560.07,142.72,"increase",6977.42,1754,828,926
"4312",3174,0,316.83,316.83,"increase",316.83,105,0,105
"4313",3264,9514.75,8881.66,-633.09,"increase",18396.41,7102,3659,3443
"4314",4249,555.25,416.07,-139.18,"increase",971.32,193,98,95
"4315",4670,6716.24,7284.4,568.160000000001,"increase",14000.64,3927,2004,1923
"4316",431,205.3,154.71,-50.59,"increase",360.01,176,110,66
"4317",1290,5904.13,5982.52,78.3900000000003,"increase",11886.65,4796,2560,2236
"4318",1678,12498.41,14307.92,1809.51,"increase",26806.33,9644,4490,5154
"4319",2810,4673.94,3350.97,-1322.97,"increase",8024.91,3359,1973,1386
"4320",3809,22.2,0,-22.2,"increase",22.2,11,11,0
"4321",3914,41.44,243.09,201.65,"increase",284.53,95,9,86
"4322",4053,69.46,0,-69.46,"increase",69.46,14,14,0
"4323",4210,6330.19,7094.69,764.5,"increase",13424.88,3962,1854,2108
"4324",4231,4556.08,5031.59,475.51,"increase",9587.67,4041,2088,1953
"4325",4806,5392.95,6954.15,1561.2,"increase",12347.1,3369,1403,1966
"4326",207,18.26,0,-18.26,"increase",18.26,4,4,0
"4327",345,0,82.86,82.86,"increase",82.86,32,0,32
"4328",491,8.68,8.98,0.300000000000001,"increase",17.66,6,4,2
"4329",565,140.73,10.43,-130.3,"increase",151.16,51,44,7
"4330",601,6196.51,6217.07,20.5599999999995,"increase",12413.58,4398,2252,2146
"4331",789,2536.28,1661.35,-874.93,"increase",4197.63,1809,1088,721
"4332",887,7470.09,6291.53,-1178.56,"increase",13761.62,4734,2564,2170
"4333",1254,8298.5,7254.43,-1044.07,"increase",15552.93,5375,2668,2707
"4334",1257,7336.59,7675.31,338.72,"increase",15011.9,5339,2820,2519
"4335",1288,9193.6,10341.26,1147.66,"increase",19534.86,8247,4031,4216
"4336",1735,12130.49,13643.41,1512.92,"increase",25773.9,7916,3812,4104
"4337",2132,7733.05,4341.21,-3391.84,"increase",12074.26,3876,2568,1308
"4338",2424,6344.2,11581.53,5237.33,"increase",17925.73,6094,2307,3787
"4339",3952,4.58,0,-4.58,"increase",4.58,3,3,0
"4340",4239,7743.93,9748,2004.07,"increase",17491.93,7644,3543,4101
"4341",4925,13564.17,13957.48,393.309999999999,"increase",27521.65,9359,4580,4779
"4342",1339,11656.17,11080.39,-575.780000000001,"increase",22736.56,6789,3559,3230
"4343",1362,1350.07,2919.67,1569.6,"increase",4269.74,1779,575,1204
"4344",1913,2736.98,1838.28,-898.7,"increase",4575.26,1670,1002,668
"4345",2095,5594.5,6096.21,501.71,"increase",11690.71,5522,2648,2874
"4346",2455,3704.52,4222.82,518.3,"increase",7927.34,3266,1567,1699
"4347",2544,12.78,0,-12.78,"increase",12.78,7,7,0
"4348",2811,6088.71,5556.93,-531.78,"increase",11645.64,4331,2202,2129
"4349",3367,0,120.5,120.5,"increase",120.5,23,0,23
"4350",4581,7.75,114.13,106.38,"increase",121.88,41,4,37
"4351",4608,5742.32,4256.28,-1486.04,"increase",9998.6,3583,2033,1550
"4352",1266,16283.81,14898.25,-1385.56,"increase",31182.06,8297,4399,3898
"4353",1500,9522.74,6785.64,-2737.1,"increase",16308.38,4894,2798,2096
"4354",1505,6818.9,7677.52,858.62,"increase",14496.42,5622,2640,2982
"4355",1677,5815.44,8696.35,2880.91,"increase",14511.79,4922,2049,2873
"4356",1774,0,30,30,"increase",30,12,0,12
"4357",1790,87.67,172.74,85.07,"increase",260.41,82,27,55
"4358",1990,7006.73,6821.49,-185.240000000001,"increase",13828.22,5587,2816,2771
"4359",2045,0,123.22,123.22,"increase",123.22,33,0,33
"4360",2653,7302.39,7330.09,27.6999999999998,"increase",14632.48,6571,3129,3442
"4361",3116,13909.83,13596.12,-313.709999999999,"increase",27505.95,8332,4582,3750
"4362",3210,2004.7,180.14,-1824.56,"increase",2184.84,585,532,53
"4363",3331,0,83.7,83.7,"increase",83.7,25,0,25
"4364",3623,3037.57,1259.23,-1778.34,"increase",4296.8,1397,954,443
"4365",3703,209.98,141.34,-68.64,"increase",351.32,142,87,55
"4366",3799,12585.48,13498.31,912.83,"increase",26083.79,8107,3942,4165
"4367",3977,7405.86,9558.18,2152.32,"increase",16964.04,4627,2103,2524
"4368",4256,5830.86,9342.46,3511.6,"increase",15173.32,4778,1708,3070
"4369",4482,84.52,0,-84.52,"increase",84.52,10,10,0
"4370",4665,11855.98,7253.28,-4602.7,"increase",19109.26,5873,3493,2380
"4371",786,3441.21,2532.39,-908.82,"increase",5973.6,1967,1116,851
"4372",1322,4150.24,3858.55,-291.69,"increase",8008.79,2899,1485,1414
"4373",1755,4206.52,6621.08,2414.56,"increase",10827.6,4704,1783,2921
"4374",1879,10.96,23.66,12.7,"increase",34.62,9,5,4
"4375",1931,2734.46,2436.63,-297.83,"increase",5171.09,1921,992,929
"4376",2086,3578.27,4175.48,597.21,"increase",7753.75,3117,1472,1645
"4377",2099,4.88,3.99,-0.89,"increase",8.87,4,3,1
"4378",2500,2466.79,2501.48,34.6900000000001,"increase",4968.27,2412,1206,1206
"4379",3365,4808.45,4294.49,-513.96,"increase",9102.94,3382,1900,1482
"4380",208,18.19,0,-18.19,"increase",18.19,12,12,0
"4381",438,0,5,5,"increase",5,4,0,4
"4382",493,250.24,200.66,-49.58,"increase",450.9,157,80,77
"4383",790,12739.77,14231.31,1491.54,"increase",26971.08,8298,3915,4383
"4384",909,603.77,868.15,264.38,"increase",1471.92,516,215,301
"4385",1086,0,15.27,15.27,"increase",15.27,3,0,3
"4386",1108,0,42.9,42.9,"increase",42.9,10,0,10
"4387",1152,9044.76,9210.65,165.889999999999,"increase",18255.41,5845,3077,2768
"4388",1276,12268.85,13270.68,1001.83,"increase",25539.53,8722,4318,4404
"4389",1349,36.23,0,-36.23,"increase",36.23,16,16,0
"4390",1584,10676.78,9999.13,-677.65,"increase",20675.91,6736,3301,3435
"4391",1659,95.83,0,-95.83,"increase",95.83,31,31,0
"4392",2015,4601.36,3958.65,-642.71,"increase",8560.01,1978,1129,849
"4393",2016,10697.39,10123.7,-573.689999999999,"increase",20821.09,6612,3202,3410
"4394",2098,6408.17,11391.45,4983.28,"increase",17799.62,4991,1518,3473
"4395",2412,1378.23,429.06,-949.17,"increase",1807.29,383,293,90
"4396",2615,5180.75,10190.45,5009.7,"increase",15371.2,5645,2298,3347
"4397",2987,5149.14,4803.97,-345.17,"increase",9953.11,3135,1554,1581
"4398",3208,70.93,284.1,213.17,"increase",355.03,68,9,59
"4399",3287,9.24,0,-9.24,"increase",9.24,5,5,0
"4400",3447,4839.09,4923.02,83.9300000000003,"increase",9762.11,3067,1628,1439
"4401",3495,11.76,18,6.24,"increase",29.76,18,8,10
"4402",3642,214.92,1054.67,839.75,"increase",1269.59,304,68,236
"4403",4158,3852.44,2024.92,-1827.52,"increase",5877.36,1866,1240,626
"4404",4513,4416.23,4946.92,530.69,"increase",9363.15,3010,1436,1574
"4405",4747,5426.68,5549.8,123.12,"increase",10976.48,3003,1475,1528
"4406",10,2838.58,2888.02,49.4400000000001,"increase",5726.6,1971,961,1010
"4407",610,144.52,0,-144.52,"increase",144.52,34,34,0
"4408",667,167.67,0,-167.67,"increase",167.67,67,67,0
"4409",1253,9071.47,8981.55,-89.9200000000001,"increase",18053.02,7095,3732,3363
"4410",1442,7117.99,5253.45,-1864.54,"increase",12371.44,3330,1853,1477
"4411",1757,5392.06,5905.54,513.48,"increase",11297.6,5258,2400,2858
"4412",2003,7498.56,7150.09,-348.47,"increase",14648.65,6721,3600,3121
"4413",2024,8621.02,9487.29,866.27,"increase",18108.31,8291,4149,4142
"4414",2186,8279.9,10893.49,2613.59,"increase",19173.39,6856,3031,3825
"4415",2213,3638.92,5205.63,1566.71,"increase",8844.55,4401,1935,2466
"4416",2346,6283.33,4801.48,-1481.85,"increase",11084.81,1942,1116,826
"4417",2859,12.36,0,-12.36,"increase",12.36,4,4,0
"4418",3156,4583.35,3787.51,-795.84,"increase",8370.86,3798,1955,1843
"4419",3163,5753.73,5432.9,-320.830000000001,"increase",11186.63,3556,1833,1723
"4420",3292,4.49,0,-4.49,"increase",4.49,1,1,0
"4421",3475,1243.85,738.96,-504.89,"increase",1982.81,904,581,323
"4422",3672,7090.11,7786.94,696.830000000001,"increase",14877.05,4944,2422,2522
"4423",4383,5856.41,5601.78,-254.63,"increase",11458.19,3190,1608,1582
"4424",134,7135.57,10092.66,2957.09,"increase",17228.23,7692,3352,4340
"4425",170,7567.2,6287.21,-1279.99,"increase",13854.41,5839,3006,2833
